P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.29849801967,13.044695176,0.27652598479,13.366453183,0.37678908674,2.433139652,,P1
0.2985226144,13.043699055,0.27654296616,13.365520174,0.37678306722,2.4331137839,,P1
0.29854721338,13.042702935,0.27655994647,13.364587149,0.37677704693,2.4330879162,,P1
0.2985718166,13.041706814,0.2765761771,13.363654371,0.37677107329,2.433062049,,P1
0.29859642408,13.040710693,0.27659315554,13.362721322,0.37676505127,2.4330361822,,P1
0.2986210358,13.039714572,0.27661013291,13.361788259,0.37675902849,2.4330103158,,P1
0.29864565178,13.038718452,0.27662827301,13.360855768,0.3767530626,2.4329844498,,P1
0.29867027201,13.037722331,0.27664524634,13.359922692,0.37674703783,2.4329585843,,P1
0.2986948965,13.036726211,0.27666221862,13.358989601,0.3767410123,2.4329327191,,P1
0.29871952525,13.03573009,0.27667851152,13.358056548,0.37673493875,2.4329068544,,P1
0.29874415825,13.03473397,0.27669548094,13.35712343,0.3767289121,2.43288099,,P1
0.29876879551,13.033737849,0.27671244931,13.356190296,0.37672288468,2.4328551261,,P1
0.29879343704,13.032741729,0.27673012922,13.355256541,0.37671670949,2.4328292626,,P1
0.29881808283,13.031745608,0.27674709764,13.354323363,0.37671068107,2.4328033994,,P1
0.29884273289,13.030749488,0.27676406502,13.35339017,0.37670465189,2.4327775366,,P1
0.29886738721,13.029753368,0.27678041592,13.352457567,0.3766988133,2.4327516742,,P1
0.2988920458,13.028757247,0.2767973792,13.351524359,0.37669278163,2.4327258122,,P1
0.29891670866,13.027761127,0.27681434145,13.350591136,0.3766867492,2.4326999506,,P1
0.2989413758,13.026765007,0.27683190535,13.349657082,0.37668050114,2.4326740893,,P1
0.2989660472,13.025768887,0.27684886754,13.348723813,0.37667446823,2.4326482284,,P1
0.29899072289,13.024772767,0.27686582871,13.34779053,0.37666843455,2.4326223678,,P1
0.29901540285,13.023776647,0.2768820241,13.346857592,0.37666259246,2.4325965076,,P1
0.29904008708,13.022780527,0.27689898358,13.345924286,0.37665655649,2.4325706478,,P1
0.2990647756,13.021784407,0.27691594202,13.344990964,0.37665051976,2.4325447883,,P1
0.2990894684,13.020788287,0.27693253091,13.344058024,0.37664449502,2.4325189291,,P1
0.29911416549,13.019792168,0.27694948739,13.343124681,0.37663845663,2.4324930703,,P1
