BR,PT,TY,LAB,V,L2-NORM,C_in,C_SR,U(3),U(4),stability,system_id
1,7107,,0,-2.64624E+01,2.77028E+01,2.11296E-01,2.77020E+01,0.00000E+00,0.00000E+00,2,P1
1,7207,,0,-2.64124E+01,2.77030E+01,2.11283E-01,2.77022E+01,0.00000E+00,0.00000E+00,2,P1
1,7307,,0,-2.63624E+01,2.77031E+01,2.11270E-01,2.77023E+01,0.00000E+00,0.00000E+00,2,P1
1,7407,,0,-2.63124E+01,2.77033E+01,2.11257E-01,2.77025E+01,0.00000E+00,0.00000E+00,2,P1
1,7507,,0,-2.62624E+01,2.77035E+01,2.11243E-01,2.77027E+01,0.00000E+00,0.00000E+00,2,P1
1,7607,,0,-2.62124E+01,2.77036E+01,2.11230E-01,2.77028E+01,0.00000E+00,0.00000E+00,2,P1
1,7707,,0,-2.61624E+01,2.77038E+01,2.11216E-01,2.77030E+01,0.00000E+00,0.00000E+00,2,P1
1,7807,,0,-2.61124E+01,2.77040E+01,2.11202E-01,2.77032E+01,0.00000E+00,0.00000E+00,2,P1
1,7907,,0,-2.60624E+01,2.77041E+01,2.11187E-01,2.77033E+01,0.00000E+00,0.00000E+00,2,P1
1,8007,,0,-2.60124E+01,2.77043E+01,2.11173E-01,2.77035E+01,0.00000E+00,0.00000E+00,2,P1
1,8107,,0,-2.59624E+01,2.77045E+01,2.11158E-01,2.77037E+01,0.00000E+00,0.00000E+00,2,P1
1,8207,,0,-2.59124E+01,2.77047E+01,2.11143E-01,2.77039E+01,0.00000E+00,0.00000E+00,2,P1
1,8307,,0,-2.58624E+01,2.77048E+01,2.11128E-01,2.77040E+01,0.00000E+00,0.00000E+00,2,P1
1,8407,,0,-2.58124E+01,2.77050E+01,2.11112E-01,2.77042E+01,0.00000E+00,0.00000E+00,2,P1
1,8507,,0,-2.57624E+01,2.77052E+01,2.11096E-01,2.77044E+01,0.00000E+00,0.00000E+00,2,P1
1,8607,,0,-2.57124E+01,2.77054E+01,2.11081E-01,2.77046E+01,0.00000E+00,0.00000E+00,2,P1
1,8707,,0,-2.56624E+01,2.77056E+01,2.11064E-01,2.77048E+01,0.00000E+00,0.00000E+00,2,P1
1,8807,,0,-2.56124E+01,2.77058E+01,2.11048E-01,2.77050E+01,0.00000E+00,0.00000E+00,2,P1
1,8907,,0,-2.55624E+01,2.77060E+01,2.11032E-01,2.77052E+01,0.00000E+00,0.00000E+00,2,P1
1,9007,,0,-2.55124E+01,2.77062E+01,2.11015E-01,2.77054E+01,0.00000E+00,0.00000E+00,2,P1
1,9107,,0,-2.54624E+01,2.77064E+01,2.10998E-01,2.77056E+01,0.00000E+00,0.00000E+00,2,P1
1,9207,,0,-2.54124E+01,2.77066E+01,2.10981E-01,2.77058E+01,0.00000E+00,0.00000E+00,2,P1
1,9307,,0,-2.53624E+01,2.77068E+01,2.10963E-01,2.77060E+01,0.00000E+00,0.00000E+00,2,P1
1,9407,,0,-2.53124E+01,2.77070E+01,2.10946E-01,2.77062E+01,0.00000E+00,0.00000E+00,2,P1
1,9507,,0,-2.52624E+01,2.77072E+01,2.10928E-01,2.77064E+01,0.00000E+00,0.00000E+00,2,P1
1,9607,,0,-2.52124E+01,2.77074E+01,2.10910E-01,2.77066E+01,0.00000E+00,0.00000E+00,2,P1
1,9707,,0,-2.51624E+01,2.77077E+01,2.10892E-01,2.77069E+01,0.00000E+00,0.00000E+00,2,P1
1,9807,,0,-2.51124E+01,2.77079E+01,2.10873E-01,2.77071E+01,0.00000E+00,0.00000E+00,2,P1
1,9907,,0,-2.50624E+01,2.77081E+01,2.10854E-01,2.77073E+01,0.00000E+00,0.00000E+00,2,P1
1,8,,0,-2.50124E+01,2.77083E+01,2.10836E-01,2.77075E+01,0.00000E+00,0.00000E+00,2,P1
1,108,,0,-2.49624E+01,2.77085E+01,2.10816E-01,2.77077E+01,0.00000E+00,0.00000E+00,2,P1
1,208,,0,-2.49124E+01,2.77088E+01,2.10797E-01,2.77080E+01,0.00000E+00,0.00000E+00,2,P1
1,308,,0,-2.48624E+01,2.77090E+01,2.10778E-01,2.77082E+01,0.00000E+00,0.00000E+00,2,P1
1,408,,0,-2.48124E+01,2.77092E+01,2.10758E-01,2.77084E+01,0.00000E+00,0.00000E+00,2,P1
1,508,,0,-2.47624E+01,2.77095E+01,2.10738E-01,2.77087E+01,0.00000E+00,0.00000E+00,2,P1
1,608,,0,-2.47124E+01,2.77097E+01,2.10718E-01,2.77089E+01,0.00000E+00,0.00000E+00,2,P1
1,708,,0,-2.46624E+01,2.77099E+01,2.10698E-01,2.77091E+01,0.00000E+00,0.00000E+00,2,P1
1,808,,0,-2.46124E+01,2.77102E+01,2.10677E-01,2.77094E+01,0.00000E+00,0.00000E+00,2,P1
1,908,,0,-2.45624E+01,2.77104E+01,2.10656E-01,2.77096E+01,0.00000E+00,0.00000E+00,2,P1
1,1008,,0,-2.45124E+01,2.77107E+01,2.10635E-01,2.77099E+01,0.00000E+00,0.00000E+00,2,P1
1,1108,,0,-2.44624E+01,2.77109E+01,2.10614E-01,2.77101E+01,0.00000E+00,0.00000E+00,2,P1
1,1208,,0,-2.44124E+01,2.77112E+01,2.10593E-01,2.77104E+01,0.00000E+00,0.00000E+00,2,P1
1,1308,,0,-2.43624E+01,2.77114E+01,2.10571E-01,2.77106E+01,0.00000E+00,0.00000E+00,2,P1
1,1408,,0,-2.43124E+01,2.77117E+01,2.10550E-01,2.77109E+01,0.00000E+00,0.00000E+00,2,P1
1,1508,,0,-2.42624E+01,2.77119E+01,2.10528E-01,2.77111E+01,0.00000E+00,0.00000E+00,2,P1
1,1608,,0,-2.42124E+01,2.77122E+01,2.10506E-01,2.77114E+01,0.00000E+00,0.00000E+00,2,P1
1,1708,,0,-2.41624E+01,2.77124E+01,2.10483E-01,2.77116E+01,0.00000E+00,0.00000E+00,2,P1
1,1808,,0,-2.41124E+01,2.77127E+01,2.10461E-01,2.77119E+01,0.00000E+00,0.00000E+00,2,P1
1,1908,,0,-2.40624E+01,2.77130E+01,2.10438E-01,2.77122E+01,0.00000E+00,0.00000E+00,2,P1
1,2008,,0,-2.40124E+01,2.77132E+01,2.10415E-01,2.77124E+01,0.00000E+00,0.00000E+00,2,P1
1,2108,,0,-2.39624E+01,2.77135E+01,2.10392E-01,2.77127E+01,0.00000E+00,0.00000E+00,2,P1
1,2208,,0,-2.39125E+01,2.77138E+01,2.10369E-01,2.77130E+01,0.00000E+00,0.00000E+00,2,P1
1,2308,,0,-2.38625E+01,2.77141E+01,2.10345E-01,2.77133E+01,0.00000E+00,0.00000E+00,2,P1
1,2408,,0,-2.38125E+01,2.77143E+01,2.10321E-01,2.77135E+01,0.00000E+00,0.00000E+00,2,P1
1,2508,,0,-2.37625E+01,2.77146E+01,2.10298E-01,2.77138E+01,0.00000E+00,0.00000E+00,2,P1
1,2608,,0,-2.37125E+01,2.77149E+01,2.10273E-01,2.77141E+01,0.00000E+00,0.00000E+00,2,P1
1,2708,,0,-2.36625E+01,2.77152E+01,2.10249E-01,2.77144E+01,0.00000E+00,0.00000E+00,2,P1
1,2808,,0,-2.36125E+01,2.77154E+01,2.10225E-01,2.77146E+01,0.00000E+00,0.00000E+00,2,P1
1,2908,,0,-2.35625E+01,2.77157E+01,2.10200E-01,2.77149E+01,0.00000E+00,0.00000E+00,2,P1
1,3008,,0,-2.35125E+01,2.77160E+01,2.10175E-01,2.77152E+01,0.00000E+00,0.00000E+00,2,P1
1,3108,,0,-2.34625E+01,2.77163E+01,2.10150E-01,2.77155E+01,0.00000E+00,0.00000E+00,2,P1
1,3208,,0,-2.34125E+01,2.77166E+01,2.10125E-01,2.77158E+01,0.00000E+00,0.00000E+00,2,P1
1,3308,,0,-2.33625E+01,2.77169E+01,2.10099E-01,2.77161E+01,0.00000E+00,0.00000E+00,2,P1
1,3408,,0,-2.33125E+01,2.77172E+01,2.10074E-01,2.77164E+01,0.00000E+00,0.00000E+00,2,P1
1,3508,,0,-2.32625E+01,2.77175E+01,2.10048E-01,2.77167E+01,0.00000E+00,0.00000E+00,2,P1
1,3608,,0,-2.32125E+01,2.77178E+01,2.10022E-01,2.77170E+01,0.00000E+00,0.00000E+00,2,P1
1,3708,,0,-2.31625E+01,2.77181E+01,2.09996E-01,2.77173E+01,0.00000E+00,0.00000E+00,2,P1
1,3808,,0,-2.31125E+01,2.77184E+01,2.09970E-01,2.77176E+01,0.00000E+00,0.00000E+00,2,P1
1,3908,,0,-2.30625E+01,2.77187E+01,2.09943E-01,2.77179E+01,0.00000E+00,0.00000E+00,2,P1
1,4008,,0,-2.30125E+01,2.77190E+01,2.09916E-01,2.77182E+01,0.00000E+00,0.00000E+00,2,P1
1,4108,,0,-2.29625E+01,2.77193E+01,2.09889E-01,2.77185E+01,0.00000E+00,0.00000E+00,2,P1
1,4208,,0,-2.29125E+01,2.77196E+01,2.09862E-01,2.77188E+01,0.00000E+00,0.00000E+00,2,P1
1,4308,,0,-2.28625E+01,2.77199E+01,2.09835E-01,2.77191E+01,0.00000E+00,0.00000E+00,2,P1
1,4408,,0,-2.28125E+01,2.77202E+01,2.09808E-01,2.77194E+01,0.00000E+00,0.00000E+00,2,P1
1,4508,,0,-2.27625E+01,2.77205E+01,2.09780E-01,2.77197E+01,0.00000E+00,0.00000E+00,2,P1
1,4608,,0,-2.27125E+01,2.77208E+01,2.09752E-01,2.77201E+01,0.00000E+00,0.00000E+00,2,P1
1,4708,,0,-2.26625E+01,2.77212E+01,2.09724E-01,2.77204E+01,0.00000E+00,0.00000E+00,2,P1
1,4808,,0,-2.26125E+01,2.77215E+01,2.09696E-01,2.77207E+01,0.00000E+00,0.00000E+00,2,P1
1,4908,,0,-2.25625E+01,2.77218E+01,2.09667E-01,2.77210E+01,0.00000E+00,0.00000E+00,2,P1
1,5008,,0,-2.25125E+01,2.77221E+01,2.09639E-01,2.77213E+01,0.00000E+00,0.00000E+00,2,P1
1,5108,,0,-2.24625E+01,2.77224E+01,2.09610E-01,2.77217E+01,0.00000E+00,0.00000E+00,2,P1
1,5208,,0,-2.24125E+01,2.77228E+01,2.09581E-01,2.77220E+01,0.00000E+00,0.00000E+00,2,P1
1,5308,,0,-2.23625E+01,2.77231E+01,2.09552E-01,2.77223E+01,0.00000E+00,0.00000E+00,2,P1
1,5408,,0,-2.23125E+01,2.77234E+01,2.09523E-01,2.77226E+01,0.00000E+00,0.00000E+00,2,P1
1,5508,,0,-2.22625E+01,2.77238E+01,2.09494E-01,2.77230E+01,0.00000E+00,0.00000E+00,2,P1
1,5608,,0,-2.22125E+01,2.77241E+01,2.09464E-01,2.77233E+01,0.00000E+00,0.00000E+00,2,P1
1,5708,,0,-2.21625E+01,2.77244E+01,2.09434E-01,2.77236E+01,0.00000E+00,0.00000E+00,2,P1
1,5808,,0,-2.21125E+01,2.77248E+01,2.09404E-01,2.77240E+01,0.00000E+00,0.00000E+00,2,P1
1,5908,,0,-2.20625E+01,2.77251E+01,2.09374E-01,2.77243E+01,0.00000E+00,0.00000E+00,2,P1
1,6008,,0,-2.20125E+01,2.77254E+01,2.09344E-01,2.77246E+01,0.00000E+00,0.00000E+00,2,P1
1,6108,,0,-2.19625E+01,2.77258E+01,2.09313E-01,2.77250E+01,0.00000E+00,0.00000E+00,2,P1
1,6208,,0,-2.19125E+01,2.77261E+01,2.09283E-01,2.77253E+01,0.00000E+00,0.00000E+00,2,P1
1,6308,,0,-2.18625E+01,2.77265E+01,2.09252E-01,2.77257E+01,0.00000E+00,0.00000E+00,2,P1
1,6408,,0,-2.18125E+01,2.77268E+01,2.09221E-01,2.77260E+01,0.00000E+00,0.00000E+00,2,P1
1,6508,,0,-2.17625E+01,2.77271E+01,2.09190E-01,2.77263E+01,0.00000E+00,0.00000E+00,2,P1
1,6608,,0,-2.17125E+01,2.77275E+01,2.09158E-01,2.77267E+01,0.00000E+00,0.00000E+00,2,P1
1,6708,,0,-2.16625E+01,2.77278E+01,2.09127E-01,2.77270E+01,0.00000E+00,0.00000E+00,2,P1
1,6808,,0,-2.16125E+01,2.77282E+01,2.09095E-01,2.77274E+01,0.00000E+00,0.00000E+00,2,P1
1,6908,,0,-2.15625E+01,2.77285E+01,2.09063E-01,2.77277E+01,0.00000E+00,0.00000E+00,2,P1
1,7008,,0,-2.15125E+01,2.77289E+01,2.09031E-01,2.77281E+01,0.00000E+00,0.00000E+00,2,P1
1,7108,,0,-2.14625E+01,2.77292E+01,2.08999E-01,2.77284E+01,0.00000E+00,0.00000E+00,2,P1
1,7208,,0,-2.14125E+01,2.77296E+01,2.08967E-01,2.77288E+01,0.00000E+00,0.00000E+00,2,P1
1,7308,,0,-2.13625E+01,2.77299E+01,2.08935E-01,2.77292E+01,0.00000E+00,0.00000E+00,2,P1
1,7408,,0,-2.13125E+01,2.77303E+01,2.08902E-01,2.77295E+01,0.00000E+00,0.00000E+00,2,P1
1,7508,,0,-2.12625E+01,2.77307E+01,2.08869E-01,2.77299E+01,0.00000E+00,0.00000E+00,2,P1
1,7608,,0,-2.12125E+01,2.77310E+01,2.08836E-01,2.77302E+01,0.00000E+00,0.00000E+00,2,P1
1,7708,,0,-2.11625E+01,2.77314E+01,2.08803E-01,2.77306E+01,0.00000E+00,0.00000E+00,2,P1
1,7808,,0,-2.11125E+01,2.77317E+01,2.08770E-01,2.77310E+01,0.00000E+00,0.00000E+00,2,P1
1,7908,,0,-2.10625E+01,2.77321E+01,2.08736E-01,2.77313E+01,0.00000E+00,0.00000E+00,2,P1
1,8008,,0,-2.10125E+01,2.77325E+01,2.08702E-01,2.77317E+01,0.00000E+00,0.00000E+00,2,P1
1,8108,,0,-2.09625E+01,2.77328E+01,2.08669E-01,2.77320E+01,0.00000E+00,0.00000E+00,2,P1
1,8208,,0,-2.09125E+01,2.77332E+01,2.08635E-01,2.77324E+01,0.00000E+00,0.00000E+00,2,P1
1,8308,,0,-2.08625E+01,2.77336E+01,2.08601E-01,2.77328E+01,0.00000E+00,0.00000E+00,2,P1
1,8408,,0,-2.08125E+01,2.77339E+01,2.08566E-01,2.77332E+01,0.00000E+00,0.00000E+00,2,P1
1,8508,,0,-2.07625E+01,2.77343E+01,2.08532E-01,2.77335E+01,0.00000E+00,0.00000E+00,2,P1
1,8608,,0,-2.07125E+01,2.77347E+01,2.08497E-01,2.77339E+01,0.00000E+00,0.00000E+00,2,P1
1,8708,,0,-2.06625E+01,2.77351E+01,2.08463E-01,2.77343E+01,0.00000E+00,0.00000E+00,2,P1
1,8808,,0,-2.06125E+01,2.77354E+01,2.08428E-01,2.77346E+01,0.00000E+00,0.00000E+00,2,P1
1,8908,,0,-2.05625E+01,2.77358E+01,2.08393E-01,2.77350E+01,0.00000E+00,0.00000E+00,2,P1
1,9008,,0,-2.05125E+01,2.77362E+01,2.08357E-01,2.77354E+01,0.00000E+00,0.00000E+00,2,P1
1,9108,,0,-2.04625E+01,2.77366E+01,2.08322E-01,2.77358E+01,0.00000E+00,0.00000E+00,2,P1
1,9208,,0,-2.04125E+01,2.77369E+01,2.08287E-01,2.77361E+01,0.00000E+00,0.00000E+00,2,P1
1,9308,,0,-2.03625E+01,2.77373E+01,2.08251E-01,2.77365E+01,0.00000E+00,0.00000E+00,2,P1
1,9408,,0,-2.03125E+01,2.77377E+01,2.08215E-01,2.77369E+01,0.00000E+00,0.00000E+00,2,P1
1,9508,,0,-2.02625E+01,2.77381E+01,2.08179E-01,2.77373E+01,0.00000E+00,0.00000E+00,2,P1
1,9608,,0,-2.02125E+01,2.77385E+01,2.08143E-01,2.77377E+01,0.00000E+00,0.00000E+00,2,P1
1,9708,,0,-2.01625E+01,2.77388E+01,2.08107E-01,2.77381E+01,0.00000E+00,0.00000E+00,2,P1
1,9808,,0,-2.01125E+01,2.77392E+01,2.08070E-01,2.77384E+01,0.00000E+00,0.00000E+00,2,P1
1,9908,,0,-2.00625E+01,2.77396E+01,2.08034E-01,2.77388E+01,0.00000E+00,0.00000E+00,2,P1
1,9,,0,-2.00125E+01,2.77400E+01,2.07997E-01,2.77392E+01,0.00000E+00,0.00000E+00,2,P1
1,109,,0,-1.99625E+01,2.77404E+01,2.07960E-01,2.77396E+01,0.00000E+00,0.00000E+00,2,P1
1,209,,0,-1.99125E+01,2.77408E+01,2.07923E-01,2.77400E+01,0.00000E+00,0.00000E+00,2,P1
1,309,,0,-1.98625E+01,2.77411E+01,2.07886E-01,2.77404E+01,0.00000E+00,0.00000E+00,2,P1
1,409,,0,-1.98125E+01,2.77415E+01,2.07848E-01,2.77408E+01,0.00000E+00,0.00000E+00,2,P1
1,509,,0,-1.97625E+01,2.77419E+01,2.07811E-01,2.77412E+01,0.00000E+00,0.00000E+00,2,P1
1,609,,0,-1.97125E+01,2.77423E+01,2.07773E-01,2.77415E+01,0.00000E+00,0.00000E+00,2,P1
1,709,,0,-1.96626E+01,2.77427E+01,2.07735E-01,2.77419E+01,0.00000E+00,0.00000E+00,2,P1
1,809,,0,-1.96126E+01,2.77431E+01,2.07698E-01,2.77423E+01,0.00000E+00,0.00000E+00,2,P1
1,909,,0,-1.95626E+01,2.77435E+01,2.07660E-01,2.77427E+01,0.00000E+00,0.00000E+00,2,P1
1,1009,,0,-1.95126E+01,2.77439E+01,2.07621E-01,2.77431E+01,0.00000E+00,0.00000E+00,2,P1
1,1109,,0,-1.94626E+01,2.77443E+01,2.07583E-01,2.77435E+01,0.00000E+00,0.00000E+00,2,P1
1,1209,,0,-1.94126E+01,2.77447E+01,2.07544E-01,2.77439E+01,0.00000E+00,0.00000E+00,2,P1
1,1309,,0,-1.93626E+01,2.77451E+01,2.07506E-01,2.77443E+01,0.00000E+00,0.00000E+00,2,P1
1,1409,,0,-1.93126E+01,2.77455E+01,2.07467E-01,2.77447E+01,0.00000E+00,0.00000E+00,2,P1
1,1509,,0,-1.92626E+01,2.77459E+01,2.07428E-01,2.77451E+01,0.00000E+00,0.00000E+00,2,P1
1,1609,,0,-1.92126E+01,2.77463E+01,2.07389E-01,2.77455E+01,0.00000E+00,0.00000E+00,2,P1
1,1709,,0,-1.91626E+01,2.77467E+01,2.07350E-01,2.77459E+01,0.00000E+00,0.00000E+00,2,P1
1,1809,,0,-1.91126E+01,2.77471E+01,2.07310E-01,2.77463E+01,0.00000E+00,0.00000E+00,2,P1
1,1909,,0,-1.90626E+01,2.77475E+01,2.07271E-01,2.77467E+01,0.00000E+00,0.00000E+00,2,P1
1,2009,,0,-1.90126E+01,2.77479E+01,2.07231E-01,2.77471E+01,0.00000E+00,0.00000E+00,2,P1
1,2109,,0,-1.89626E+01,2.77483E+01,2.07192E-01,2.77475E+01,0.00000E+00,0.00000E+00,2,P1
1,2209,,0,-1.89126E+01,2.77487E+01,2.07152E-01,2.77479E+01,0.00000E+00,0.00000E+00,2,P1
1,2309,,0,-1.88626E+01,2.77491E+01,2.07112E-01,2.77483E+01,0.00000E+00,0.00000E+00,2,P1
1,2409,,0,-1.88126E+01,2.77495E+01,2.07071E-01,2.77487E+01,0.00000E+00,0.00000E+00,2,P1
1,2509,,0,-1.87626E+01,2.77499E+01,2.07031E-01,2.77491E+01,0.00000E+00,0.00000E+00,2,P1
1,2609,,0,-1.87126E+01,2.77503E+01,2.06991E-01,2.77495E+01,0.00000E+00,0.00000E+00,2,P1
1,2709,,0,-1.86626E+01,2.77507E+01,2.06950E-01,2.77499E+01,0.00000E+00,0.00000E+00,2,P1
1,2809,,0,-1.86126E+01,2.77511E+01,2.06909E-01,2.77503E+01,0.00000E+00,0.00000E+00,2,P1
1,2909,,0,-1.85626E+01,2.77515E+01,2.06868E-01,2.77507E+01,0.00000E+00,0.00000E+00,2,P1
1,3009,,0,-1.85126E+01,2.77519E+01,2.06827E-01,2.77511E+01,0.00000E+00,0.00000E+00,2,P1
1,3109,,0,-1.84626E+01,2.77523E+01,2.06786E-01,2.77515E+01,0.00000E+00,0.00000E+00,2,P1
1,3209,,0,-1.84126E+01,2.77527E+01,2.06745E-01,2.77520E+01,0.00000E+00,0.00000E+00,2,P1
1,3309,,0,-1.83626E+01,2.77531E+01,2.06704E-01,2.77524E+01,0.00000E+00,0.00000E+00,2,P1
1,3409,,0,-1.83126E+01,2.77535E+01,2.06662E-01,2.77528E+01,0.00000E+00,0.00000E+00,2,P1
1,3509,,0,-1.82626E+01,2.77540E+01,2.06620E-01,2.77532E+01,0.00000E+00,0.00000E+00,2,P1
1,3609,,0,-1.82126E+01,2.77544E+01,2.06579E-01,2.77536E+01,0.00000E+00,0.00000E+00,2,P1
1,3709,,0,-1.81626E+01,2.77548E+01,2.06537E-01,2.77540E+01,0.00000E+00,0.00000E+00,2,P1
1,3809,,0,-1.81126E+01,2.77552E+01,2.06495E-01,2.77544E+01,0.00000E+00,0.00000E+00,2,P1
1,3909,,0,-1.80626E+01,2.77556E+01,2.06452E-01,2.77548E+01,0.00000E+00,0.00000E+00,2,P1
1,4009,,0,-1.80126E+01,2.77560E+01,2.06410E-01,2.77552E+01,0.00000E+00,0.00000E+00,2,P1
1,4109,,0,-1.79626E+01,2.77564E+01,2.06368E-01,2.77556E+01,0.00000E+00,0.00000E+00,2,P1
1,4209,,0,-1.79126E+01,2.77568E+01,2.06325E-01,2.77561E+01,0.00000E+00,0.00000E+00,2,P1
1,4309,,0,-1.78626E+01,2.77572E+01,2.06282E-01,2.77565E+01,0.00000E+00,0.00000E+00,2,P1
1,4409,,0,-1.78126E+01,2.77576E+01,2.06240E-01,2.77569E+01,0.00000E+00,0.00000E+00,2,P1
1,4509,,0,-1.77626E+01,2.77581E+01,2.06197E-01,2.77573E+01,0.00000E+00,0.00000E+00,2,P1
1,4609,,0,-1.77126E+01,2.77585E+01,2.06154E-01,2.77577E+01,0.00000E+00,0.00000E+00,2,P1
1,4709,,0,-1.76626E+01,2.77589E+01,2.06110E-01,2.77581E+01,0.00000E+00,0.00000E+00,2,P1
1,4809,,0,-1.76126E+01,2.77593E+01,2.06067E-01,2.77585E+01,0.00000E+00,0.00000E+00,2,P1
1,4909,,0,-1.75626E+01,2.77597E+01,2.06024E-01,2.77589E+01,0.00000E+00,0.00000E+00,2,P1
1,5009,,0,-1.75126E+01,2.77601E+01,2.05980E-01,2.77594E+01,0.00000E+00,0.00000E+00,2,P1
1,5109,,0,-1.74626E+01,2.77605E+01,2.05936E-01,2.77598E+01,0.00000E+00,0.00000E+00,2,P1
1,5209,,0,-1.74126E+01,2.77610E+01,2.05892E-01,2.77602E+01,0.00000E+00,0.00000E+00,2,P1
1,5309,,0,-1.73626E+01,2.77614E+01,2.05849E-01,2.77606E+01,0.00000E+00,0.00000E+00,2,P1
1,5409,,0,-1.73126E+01,2.77618E+01,2.05804E-01,2.77610E+01,0.00000E+00,0.00000E+00,2,P1
1,5509,,0,-1.72626E+01,2.77622E+01,2.05760E-01,2.77614E+01,0.00000E+00,0.00000E+00,2,P1
1,5609,,0,-1.72126E+01,2.77626E+01,2.05716E-01,2.77618E+01,0.00000E+00,0.00000E+00,2,P1
1,5709,,0,-1.71626E+01,2.77630E+01,2.05672E-01,2.77623E+01,0.00000E+00,0.00000E+00,2,P1
1,5809,,0,-1.71126E+01,2.77634E+01,2.05627E-01,2.77627E+01,0.00000E+00,0.00000E+00,2,P1
1,5909,,0,-1.70626E+01,2.77639E+01,2.05582E-01,2.77631E+01,0.00000E+00,0.00000E+00,2,P1
1,6009,,0,-1.70126E+01,2.77643E+01,2.05538E-01,2.77635E+01,0.00000E+00,0.00000E+00,2,P1
1,6109,,0,-1.69626E+01,2.77647E+01,2.05493E-01,2.77639E+01,0.00000E+00,0.00000E+00,2,P1
1,6209,,0,-1.69126E+01,2.77651E+01,2.05448E-01,2.77643E+01,0.00000E+00,0.00000E+00,2,P1
1,6309,,0,-1.68626E+01,2.77655E+01,2.05402E-01,2.77648E+01,0.00000E+00,0.00000E+00,2,P1
1,6409,,0,-1.68126E+01,2.77659E+01,2.05357E-01,2.77652E+01,0.00000E+00,0.00000E+00,1,P1
1,6509,,0,-1.67626E+01,2.77663E+01,2.05312E-01,2.77656E+01,0.00000E+00,0.00000E+00,1,P1
1,6609,,0,-1.67126E+01,2.77668E+01,2.05266E-01,2.77660E+01,0.00000E+00,0.00000E+00,1,P1
1,6709,,0,-1.66627E+01,2.77672E+01,2.05221E-01,2.77664E+01,0.00000E+00,0.00000E+00,1,P1
1,6809,,0,-1.66127E+01,2.77676E+01,2.05175E-01,2.77668E+01,0.00000E+00,0.00000E+00,1,P1
1,6909,,0,-1.65627E+01,2.77680E+01,2.05129E-01,2.77672E+01,0.00000E+00,0.00000E+00,1,P1
1,7009,,0,-1.65127E+01,2.77684E+01,2.05083E-01,2.77677E+01,0.00000E+00,0.00000E+00,1,P1
1,7109,,0,-1.64627E+01,2.77688E+01,2.05037E-01,2.77681E+01,0.00000E+00,0.00000E+00,1,P1
1,7209,,0,-1.64127E+01,2.77692E+01,2.04991E-01,2.77685E+01,0.00000E+00,0.00000E+00,1,P1
1,7309,,0,-1.63627E+01,2.77697E+01,2.04945E-01,2.77689E+01,0.00000E+00,0.00000E+00,1,P1
1,7409,,0,-1.63127E+01,2.77701E+01,2.04898E-01,2.77693E+01,0.00000E+00,0.00000E+00,1,P1
1,7509,,0,-1.62627E+01,2.77705E+01,2.04852E-01,2.77697E+01,0.00000E+00,0.00000E+00,1,P1
1,7609,,0,-1.62127E+01,2.77709E+01,2.04805E-01,2.77701E+01,0.00000E+00,0.00000E+00,1,P1
1,7709,,0,-1.61627E+01,2.77713E+01,2.04758E-01,2.77706E+01,0.00000E+00,0.00000E+00,1,P1
1,7809,,0,-1.61127E+01,2.77717E+01,2.04711E-01,2.77710E+01,0.00000E+00,0.00000E+00,1,P1
1,7909,,0,-1.60627E+01,2.77721E+01,2.04664E-01,2.77714E+01,0.00000E+00,0.00000E+00,1,P1
1,8009,,0,-1.60127E+01,2.77726E+01,2.04617E-01,2.77718E+01,0.00000E+00,0.00000E+00,1,P1
1,8109,,0,-1.59627E+01,2.77730E+01,2.04570E-01,2.77722E+01,0.00000E+00,0.00000E+00,1,P1
1,8209,,0,-1.59127E+01,2.77734E+01,2.04523E-01,2.77726E+01,0.00000E+00,0.00000E+00,1,P1
1,8309,,0,-1.58627E+01,2.77738E+01,2.04475E-01,2.77730E+01,0.00000E+00,0.00000E+00,1,P1
1,8409,,0,-1.58127E+01,2.77742E+01,2.04428E-01,2.77735E+01,0.00000E+00,0.00000E+00,1,P1
1,8509,,0,-1.57627E+01,2.77746E+01,2.04380E-01,2.77739E+01,0.00000E+00,0.00000E+00,1,P1
1,8609,,0,-1.57127E+01,2.77750E+01,2.04333E-01,2.77743E+01,0.00000E+00,0.00000E+00,1,P1
1,8709,,0,-1.56627E+01,2.77754E+01,2.04285E-01,2.77747E+01,0.00000E+00,0.00000E+00,1,P1
1,8809,,0,-1.56127E+01,2.77758E+01,2.04237E-01,2.77751E+01,0.00000E+00,0.00000E+00,1,P1
1,8909,,0,-1.55627E+01,2.77763E+01,2.04189E-01,2.77755E+01,0.00000E+00,0.00000E+00,1,P1
1,9009,,0,-1.55127E+01,2.77767E+01,2.04141E-01,2.77759E+01,0.00000E+00,0.00000E+00,1,P1
1,9109,,0,-1.54627E+01,2.77771E+01,2.04092E-01,2.77763E+01,0.00000E+00,0.00000E+00,1,P1
1,9209,,0,-1.54127E+01,2.77775E+01,2.04044E-01,2.77767E+01,0.00000E+00,0.00000E+00,1,P1
1,9309,,0,-1.53627E+01,2.77779E+01,2.03995E-01,2.77771E+01,0.00000E+00,0.00000E+00,1,P1
1,9409,,0,-1.53127E+01,2.77783E+01,2.03947E-01,2.77776E+01,0.00000E+00,0.00000E+00,1,P1
1,9509,,0,-1.52627E+01,2.77787E+01,2.03898E-01,2.77780E+01,0.00000E+00,0.00000E+00,1,P1
