P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.62616906035,7.6958289661,0.38644132814,8.3221462344,0.34277806581,2.0966630492,,P1
0.62633878398,7.6948521129,0.38646504754,8.3212288902,0.34277367823,2.0965339454,,P1
0.62650864696,7.6938752813,0.38648875748,8.3203114731,0.34276929796,2.0964047949,,P1
0.62667864953,7.6928984715,0.38651221411,8.3193898751,0.34276487408,2.0962755975,,P1
0.62684879193,7.6919216836,0.3865358959,8.3184739373,0.34276050829,2.0961463532,,P1
0.62701907441,7.6909449175,0.386559568,8.3175579281,0.34275614985,2.0960170618,,P1
0.62718949721,7.6899681734,0.38658115548,8.3166492302,0.34275164656,2.0958877232,,P1
0.62736006058,7.6889914512,0.38660505422,8.3157326241,0.34274730256,2.0957583374,,P1
0.62753076477,7.6880147511,0.38662894311,8.3148159442,0.34274296598,2.0956289042,,P1
0.62770161002,7.6870380731,0.38665538069,8.3138996589,0.34273885364,2.0954994234,,P1
0.62787259659,7.6860614171,0.38667904811,8.3129827446,0.34273453255,2.0953698951,,P1
0.62804372473,7.6850847834,0.38670270539,8.3120657547,0.34273021894,2.095240319,,P1
0.62821499467,7.6841081719,0.38672707356,8.3111485671,0.34272594216,2.095110695,,P1
0.62838640669,7.6831315826,0.38675080391,8.3102314817,0.34272164423,2.0949810231,,P1
0.62855796102,7.6821550157,0.38677452392,8.309314319,0.34271735386,2.0948513032,,P1
0.62872965792,7.6811784712,0.3867982603,8.3083966179,0.34271307133,2.094721535,,P1
0.62890149765,7.6802019491,0.38682194122,8.3074791194,0.3427087961,2.0945917185,,P1
0.62907348046,7.6792254495,0.38684561155,8.3065615416,0.34270452848,2.0944618536,,P1
0.62924560661,7.6782489725,0.3868693018,8.3056428483,0.34270024967,2.0943319401,,P1
0.62941787636,7.677272518,0.38689296545,8.3047250006,0.34269599748,2.094201978,,P1
0.62959028995,7.6762960862,0.38691661827,8.3038070717,0.34269175297,2.0940719671,,P1
0.62976284766,7.6753196771,0.38694026393,8.3028873002,0.34268749607,2.0939419072,,P1
0.62993554974,7.6743432907,0.38696389637,8.3019690924,0.34268326708,2.0938117983,,P1
0.63010839645,7.6733669271,0.38698751772,8.3010508012,0.34267904583,2.0936816402,,P1
0.63028138805,7.6723905864,0.38701111106,8.3001316144,0.34267473743,2.0935514329,,P1
0.63045452481,7.6714142686,0.38703474571,8.2992131148,0.34267053209,2.0934211761,,P1
0.63062780698,7.6704379738,0.38705836903,8.2982945299,0.34266633455,2.0932908698,,P1
0.63080123485,7.6694617021,0.38708189444,8.2973739313,0.34266202904,2.0931605137,,P1
0.63097480866,7.6684854534,0.38710551031,8.296455096,0.34265784749,2.0930301079,,P1
0.63114852868,7.6675092278,0.38712911459,8.2955361734,0.34265367381,2.0928996522,,P1
0.63132239519,7.6665330254,0.38715234636,8.2946158879,0.34264926301,2.0927691463,,P1
0.63149640845,7.6655568463,0.38717596166,8.2936967451,0.34264510565,2.0926385903,,P1
0.63167056873,7.6645806905,0.38719956513,8.292777513,0.34264095622,2.0925079839,,P1
0.6318448763,7.6636045581,0.38722016003,8.2918601887,0.3426369736,2.0923773271,,P1
0.63201933143,7.662628449,0.38724384277,8.2909408393,0.34263283721,2.0922466196,,P1
0.63219393439,7.6616523635,0.38726751343,8.2900213989,0.34262870881,2.0921158614,,P1
0.63236868547,7.6606763015,0.38729076223,8.2891025099,0.34262458312,2.0919850523,,P1
0.63254358492,7.6597002631,0.38731441788,8.2881829046,0.34262047078,2.0918541921,,P1
0.63271863303,7.6587242484,0.38733806118,8.2872636829,0.3426163665,2.0917232808,,P1
0.63289383008,7.6577482574,0.38736107584,8.2863446664,0.34261231164,2.0915923182,,P1
0.63306917633,7.6567722901,0.38738470814,8.285427142,0.34260822364,2.0914613041,,P1
0.63324467208,7.6557963467,0.38740832781,8.284509961,0.34260414377,2.0913302384,,P1
0.63342031759,7.6548204273,0.38743140679,8.2835912608,0.34260016541,2.091199121,,P1
0.63359611316,7.6538445317,0.38745471152,8.2826739411,0.34259610207,2.0910679517,,P1
0.63377205905,7.6528686602,0.38747826988,8.2817565303,0.34259204694,2.0909367303,,P1
0.63394815556,7.6518928128,0.38750170116,8.2808377959,0.3425880663,2.0908054568,,P1
0.63412440296,7.6509169895,0.38752503942,8.2799202392,0.34258402782,2.0906741309,,P1
0.63430080155,7.6499411904,0.38754860881,8.2790025895,0.34257999761,2.0905427525,,P1
0.6344773516,7.6489654156,0.38757345507,8.2780861068,0.34257595431,2.0904113215,,P1
0.63465405341,7.6479896652,0.38759696607,8.2771682253,0.34257194068,2.0902798377,,P1
0.63483090727,7.6470139391,0.38762046355,8.2762502487,0.34256793539,2.0901483009,,P1
0.63500791345,7.6460382375,0.38764286465,8.275321694,0.3425640873,2.090016711,,P1
0.63518507226,7.6450625605,0.3876660933,8.2744038764,0.34256009935,2.0898850678,,P1
0.63536238398,7.644086908,0.38768930805,8.2734859623,0.34255611982,2.0897533712,,P1
0.6355398489,7.6431112802,0.38771570404,8.2725682307,0.34255208113,2.089621621,,P1
0.63571746733,7.6421356771,0.3877390156,8.2716501124,0.34254811971,2.089489817,,P1
0.63589523955,7.6411600988,0.38776231298,8.2707318953,0.3425441668,2.0893579592,,P1
