P,L2-NORM,C_in,C_SR,y,point_type,system_id
0.3712773927,11.752458002,0.23598080033,11.744240653,0.37066647881,,P1
0.3734119552,11.702536101,0.23627079635,11.694288136,0.37034080611,,P1
0.3755699726,11.652615526,0.23656320958,11.644336646,0.37001419313,,P1
0.37775189609,11.602696311,0.23685808218,11.594386216,0.36968663159,,P1
0.37995818833,11.552778495,0.2371554573,11.544436878,0.36935811324,,P1
0.38218932384,11.502862115,0.23745537908,11.494488664,0.36902862992,,P1
0.3844457894,11.452947212,0.23775789269,11.444541611,0.36869817351,,P1
0.38672808442,11.403033827,0.23806304436,11.394595754,0.36836673596,,P1
0.38903672139,11.353122002,0.2383708814,11.34465113,0.3680343093,,P1
0.39137222631,11.303211782,0.23868145226,11.294707779,0.36770088564,,P1
0.39373513914,11.253303214,0.23899480655,11.244765742,0.36736645717,,P1
0.39612601429,11.203396344,0.2393109951,11.19482506,0.36703101617,,P1
0.39854542109,11.153491223,0.23963006994,11.144885777,0.36669455504,,P1
0.40099394434,11.103587901,0.23995208442,11.094947939,0.36635706626,,P1
0.4034721848,11.053686433,0.24027709319,11.045011594,0.36601854245,,P1
0.4059807598,11.003786874,0.24060515227,10.99507679,0.36567897632,,P1
0.4085203038,10.953889282,0.24093631909,10.945143579,0.36533836075,,P1
0.41109146896,10.903993717,0.24127065256,10.895212015,0.36499668874,,P1
0.41369492584,10.85410024,0.24160821307,10.845282154,0.36465395345,,P1
0.41633136404,10.804208918,0.24194906258,10.795354052,0.36431014819,,P1
0.41900149285,10.754319817,0.24229326468,10.745427772,0.36396526646,,P1
0.42170604202,10.704433009,0.2426408846,10.695503375,0.36361930193,,P1
0.4244457625,10.654548565,0.24299198932,10.645580928,0.36327224848,,P1
0.4272214272,10.604666563,0.24334664761,10.595660499,0.36292410019,,P1
0.43003383185,10.554787081,0.24370493007,10.545742161,0.36257485139,,P1
0.43288379583,10.504910203,0.24406690923,10.495825987,0.36222449661,,P1
0.43577216309,10.455036015,0.24443265963,10.445912055,0.36187303066,,P1
0.43869980306,10.405164607,0.24480225783,10.396000448,0.36152044863,,P1
0.44166761167,10.355296073,0.24517578254,10.346091251,0.36116674588,,P1
0.44467651234,10.30543051,0.2455533147,10.296184552,0.36081191809,,P1
0.44772745709,10.255568022,0.24593493752,10.246280445,0.36045596127,,P1
0.45082142765,10.205708715,0.24632073661,10.196379027,0.36009887178,,P1
0.45395943666,10.155852701,0.24671080003,10.146480401,0.35974064634,,P1
0.45714252886,10.106000096,0.24710521844,10.096584673,0.35938128207,,P1
