P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.27280880418,14.387793974,0.27316462338,14.671156129,0.39251452829,2.4587281929,,P1
0.27282947532,14.386797598,0.27318141877,14.670230541,0.39250891432,2.4586923504,,P1
0.27285014907,14.385801221,0.27319821219,14.669304935,0.39250329939,2.4586565133,,P1
0.27287082542,14.384804844,0.27321498251,14.668379183,0.39249767419,2.4586206815,,P1
0.27289150438,14.383808467,0.27323177192,14.667453545,0.39249205731,2.458584855,,P1
0.27291218595,14.38281209,0.27324855936,14.666527891,0.39248643948,2.4585490339,,P1
0.27293287013,14.381815712,0.27326529631,14.665602097,0.39248080848,2.4585132181,,P1
0.27295355692,14.380819335,0.27328207967,14.66467641,0.3924751887,2.4584774077,,P1
0.27297424632,14.379822957,0.27329886107,14.663750706,0.39246956796,2.4584416026,,P1
0.27299493834,14.378826578,0.27331562657,14.66282482,0.39246392488,2.4584058028,,P1
0.27301563296,14.3778302,0.27333240401,14.661899085,0.39245830217,2.4583700083,,P1
0.27303633021,14.376833821,0.2733491795,14.660973332,0.39245267851,2.4583342192,,P1
0.27305703007,14.375837442,0.27336588665,14.66004741,0.39244704175,2.4582984354,,P1
0.27307773254,14.374841062,0.27338265805,14.659121625,0.39244141615,2.458262657,,P1
0.27309843763,14.373844683,0.2733994275,14.658195823,0.3924357896,2.4582268838,,P1
0.27311914535,14.372848303,0.27341614734,14.657269808,0.39243013709,2.458191116,,P1
0.27313985568,14.371851923,0.27343291278,14.656343974,0.39242450857,2.4581553535,,P1
0.27316056863,14.370855542,0.27344967627,14.655418124,0.3924188791,2.4581195963,,P1
0.2731812842,14.369859162,0.27346633482,14.654492049,0.39241322815,2.4580838444,,P1
0.2732020024,14.368862781,0.27348309419,14.653566167,0.39240759673,2.4580480978,,P1
0.27322272322,14.3678664,0.27349985162,14.652640268,0.39240196436,2.4580123565,,P1
0.27324344666,14.366870018,0.27351643105,14.651714105,0.39239630098,2.4579766205,,P1
0.27326417273,14.365873637,0.27353318423,14.650788175,0.39239066664,2.4579408899,,P1
0.27328490143,14.364877255,0.27354993549,14.649862229,0.39238503137,2.4579051645,,P1
0.27330563276,14.363880873,0.27356654645,14.648935954,0.39237938052,2.4578694444,,P1
0.27332636671,14.36288449,0.27358329359,14.648009977,0.3923737449,2.4578337296,,P1
0.2733471033,14.361888108,0.27360003879,14.647083984,0.39236810833,2.4577980201,,P1
0.27336784251,14.360891725,0.2736163221,14.646157574,0.39236250591,2.4577623159,,P1
0.27338858436,14.359895342,0.27363306954,14.645231552,0.3923568674,2.4577266169,,P1
0.27340932884,14.358898958,0.27364981505,14.644305513,0.39235122795,2.4576909233,,P1
0.27343007595,14.357902575,0.27366716308,14.643379298,0.39234559266,2.4576552349,,P1
0.2734508257,14.356906191,0.27368389902,14.642453227,0.39233995131,2.4576195518,,P1
0.27347157808,14.355909807,0.27370063306,14.641527138,0.39233430903,2.4575838739,,P1
0.2734923331,14.354913422,0.27371707073,14.640600915,0.39232864992,2.4575482014,,P1
0.27351309076,14.353917038,0.2737338004,14.639674794,0.39232300578,2.4575125341,,P1
0.27353385106,14.352920653,0.27375052816,14.638748655,0.3923173607,2.4574768721,,P1
0.273554614,14.351924268,0.27376791576,14.63782229,0.39231176191,2.4574412153,,P1
0.27357537958,14.350927883,0.2737846411,14.63689612,0.39230611486,2.4574055638,,P1
0.2735961478,14.349931497,0.27380136455,14.635969932,0.39230046688,2.4573699175,,P1
